order_id,customer_id,order_date,order_status,sales_channel,delivery_method,shipping_region
ORD034485,CUST03694,2026-06-18 18:08:00,Completed,Online,Home Delivery,North West
ORD034486,CUST01974,2026-07-14 10:39:00,Completed,Online,Home Delivery,South East
ORD034487,CUST02557,2025-12-04 05:26:00,Completed,Online,Courier,North East
ORD034488,CUST04486,2026-01-07 15:08:00,Completed,Marketplace,Courier,East Midlands
ORD034489,CUST01250,2025-01-01 06:09:00,Completed,Online,Home Delivery,West Midlands
ORD034490,CUST04121,2025-03-13 06:30:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD034491,CUST03594,2026-07-06 00:31:00,Completed,Marketplace,Click & Collect,West Midlands
ORD034492,CUST04246,2025-10-08 12:31:00,Completed,Online,Courier,North West
ORD034493,CUST04825,2025-01-21 14:46:00,Completed,Online,Home Delivery,East Midlands
ORD034494,CUST00463,2025-02-10 02:22:00,Completed,Marketplace,Home Delivery,East Midlands
ORD034495,CUST02672,2026-02-02 22:26:00,Partially Fulfilled,Online,Courier,East Midlands
ORD034496,CUST02040,2026-05-04 16:03:00,Completed,Trade Counter,Courier,Wales
ORD034497,CUST02274,2025-12-14 06:44:00,Partially Fulfilled,Online,Courier,Scotland
ORD034498,CUST04912,2025-03-15 16:11:00,Completed,Online,Home Delivery,South East
ORD034499,CUST02931,2025-05-29 01:26:00,Cancelled,Marketplace,Click & Collect,South East
ORD034500,CUST00295,2026-02-28 04:38:00,Partially Fulfilled,Online,Home Delivery,West Midlands
ORD034501,CUST03636,2026-04-20 12:25:00,Cancelled,Online,Courier,Northern Ireland
ORD034502,CUST01518,2025-03-15 19:43:00,Completed,Online,Courier,South West
ORD034503,CUST03449,2025-03-28 03:51:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD034504,CUST04959,2026-05-18 23:34:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD034505,CUST03715,2026-07-04 05:07:00,Completed,Marketplace,Home Delivery,Scotland
ORD034506,CUST04047,2025-01-28 14:05:00,Completed,Trade Counter,Courier,South East
ORD034507,CUST02987,2025-09-13 18:44:00,Completed,Online,Click & Collect,East Midlands
ORD034508,CUST01954,2025-11-03 18:17:00,Completed,Online,Click & Collect,East Midlands
ORD034509,CUST02879,2025-01-23 16:55:00,Partially Fulfilled,Trade Counter,Click & Collect,North East
ORD034510,CUST02937,2025-01-30 17:14:00,Partially Fulfilled,Online,Click & Collect,South West
ORD034511,CUST04280,2025-02-23 07:03:00,Completed,Online,Courier,North East
ORD034512,CUST04334,2025-11-21 17:39:00,Partially Fulfilled,Marketplace,Click & Collect,North West
ORD034513,CUST00261,2025-10-15 22:10:00,Completed,Marketplace,Click & Collect,North West
ORD034514,CUST00801,2026-03-19 20:45:00,Completed,Online,Courier,North West
ORD034515,CUST01799,2025-07-07 19:57:00,Completed,Online,Click & Collect,Wales
ORD034516,CUST03681,2025-06-22 21:06:00,Completed,Online,Home Delivery,Scotland
ORD034517,CUST00296,2025-05-07 00:08:00,Completed,Online,Courier,East of England
ORD034518,CUST01961,2025-12-30 08:06:00,Completed,Marketplace,Courier,Scotland
ORD034519,CUST01465,2026-04-07 22:47:00,Completed,Marketplace,Courier,East Midlands
ORD034520,CUST01422,2025-07-17 12:18:00,Partially Fulfilled,Online,Home Delivery,Northern Ireland
ORD034521,CUST04500,2025-10-17 09:14:00,Cancelled,Marketplace,Home Delivery,East of England
ORD034522,CUST04497,2025-06-10 02:43:00,Partially Fulfilled,Online,Courier,South West
ORD034523,CUST04822,2026-02-23 11:48:00,Completed,Online,Courier,North East
ORD034524,CUST01901,2026-04-22 21:02:00,Completed,Online,Home Delivery,North East
ORD034525,CUST00897,2026-07-09 22:48:00,Completed,Online,Courier,Yorkshire & Humber
ORD034526,CUST02777,2025-03-21 20:25:00,Cancelled,Online,Courier,London
ORD034527,CUST02859,2025-10-12 02:46:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD034528,CUST00528,2025-05-07 16:17:00,Completed,Online,Courier,Northern Ireland
ORD034529,CUST00147,2025-04-01 22:45:00,Completed,Marketplace,Click & Collect,Northern Ireland
ORD034530,CUST00867,2025-03-30 08:39:00,Completed,Online,Click & Collect,London
ORD034531,CUST03088,2025-09-11 18:46:00,Partially Fulfilled,Online,Click & Collect,North West
ORD034532,CUST04742,2025-08-29 04:48:00,Completed,Online,Home Delivery,Wales
ORD034533,CUST04595,2025-11-25 14:01:00,Completed,Online,Click & Collect,Wales
ORD034534,CUST04870,2026-04-30 20:18:00,Completed,Marketplace,Click & Collect,Northern Ireland
ORD034535,CUST02891,2026-05-18 09:12:00,Completed,Online,Click & Collect,South West
ORD034536,CUST00561,2026-06-21 20:03:00,Completed,Online,Courier,North East
ORD034537,CUST04117,2025-07-17 10:18:00,Pending,Online,Courier,West Midlands
ORD034538,CUST04901,2025-04-19 10:30:00,Pending,Online,Courier,Wales
ORD034539,CUST02938,2026-04-16 02:22:00,Completed,Marketplace,Home Delivery,North West
ORD034540,CUST02770,2025-12-07 16:36:00,Completed,Marketplace,Courier,North West
ORD034541,CUST00557,2026-03-06 14:07:00,Pending,Online,Click & Collect,West Midlands
ORD034542,CUST01474,2026-02-15 11:15:00,Completed,Online,Home Delivery,Northern Ireland
ORD034543,CUST02945,2025-11-24 11:49:00,Pending,Online,Courier,North East
ORD034544,CUST00001,2025-01-05 06:26:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD034545,CUST04303,2025-11-10 14:28:00,Completed,Marketplace,Courier,Scotland
ORD034546,CUST02902,2025-08-08 00:07:00,Completed,Online,Courier,East Midlands
ORD034547,CUST01036,2026-06-28 02:49:00,Completed,Marketplace,Courier,South East
ORD034548,CUST03558,2025-05-18 14:12:00,Completed,Online,Click & Collect,South West
ORD034549,CUST01717,2025-01-26 11:00:00,Completed,Online,Courier,Northern Ireland
ORD034550,CUST03380,2026-01-27 04:02:00,Completed,Online,Click & Collect,East of England
ORD034551,CUST01777,2025-09-26 04:42:00,Completed,Online,Home Delivery,East of England
ORD034552,CUST03588,2026-01-14 15:00:00,Completed,Online,Click & Collect,Northern Ireland
ORD034553,CUST03996,2025-04-16 09:59:00,Completed,Online,Click & Collect,East of England
ORD034554,CUST00447,2026-02-25 02:35:00,Completed,Online,Courier,East of England
ORD034555,CUST01000,2026-07-10 05:39:00,Completed,Trade Counter,Courier,Scotland
ORD034556,CUST01559,2026-06-30 00:26:00,Completed,Marketplace,Home Delivery,London
ORD034557,CUST04662,2025-04-04 14:55:00,Completed,Trade Counter,Click & Collect,Yorkshire & Humber
ORD034558,CUST04210,2025-05-12 01:15:00,Completed,Marketplace,Courier,South East
ORD034559,CUST02626,2025-03-11 21:04:00,Completed,Online,Click & Collect,Scotland
ORD034560,CUST04293,2025-05-07 22:43:00,Completed,Online,Home Delivery,London
ORD034561,CUST04877,2025-04-26 15:56:00,Completed,Marketplace,Click & Collect,South East
ORD034562,CUST01318,2026-02-25 05:00:00,Completed,Marketplace,Click & Collect,West Midlands
ORD034563,CUST03357,2026-04-21 10:10:00,Completed,Online,Home Delivery,North West
ORD034564,CUST01975,2025-05-19 23:43:00,Completed,Online,Courier,East Midlands
ORD034565,CUST03012,2025-12-26 17:24:00,Completed,Online,Home Delivery,Northern Ireland
ORD034566,CUST01259,2025-10-24 09:55:00,Completed,Marketplace,Courier,Yorkshire & Humber
ORD034567,CUST00335,2025-02-11 15:12:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD034568,CUST03054,2025-03-11 03:33:00,Cancelled,Marketplace,Click & Collect,Scotland
ORD034569,CUST01421,2026-06-04 22:13:00,Completed,Marketplace,Click & Collect,Wales
ORD034570,CUST04823,2025-10-18 19:06:00,Pending,Online,Courier,South West
ORD034571,CUST04002,2025-04-10 05:25:00,Completed,Trade Counter,Home Delivery,Yorkshire & Humber
ORD034572,CUST03866,2025-10-16 06:56:00,Completed,Online,Click & Collect,West Midlands
ORD034573,CUST02448,2026-01-19 13:26:00,Completed,Marketplace,Courier,East Midlands
ORD034574,CUST03011,2025-03-01 18:57:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD034575,CUST04821,2025-07-09 06:31:00,Completed,Marketplace,Courier,North East
ORD034576,CUST01511,2026-05-15 04:59:00,Completed,Marketplace,Click & Collect,Yorkshire & Humber
ORD034577,CUST01785,2026-01-22 17:09:00,Completed,Online,Home Delivery,East Midlands
ORD034578,CUST03637,2025-02-21 14:53:00,Completed,Online,Courier,North West
ORD034579,CUST01176,2026-03-31 00:14:00,Cancelled,Online,Click & Collect,Northern Ireland
ORD034580,CUST03986,2025-04-18 05:34:00,Completed,Online,Courier,Wales
ORD034581,CUST03861,2026-01-07 11:16:00,Completed,Online,Click & Collect,East of England
ORD034582,CUST00633,2026-04-11 09:19:00,Completed,Online,Courier,South East
ORD034583,CUST01701,2025-10-02 14:39:00,Completed,Online,Click & Collect,South East
ORD034584,CUST03462,2025-09-02 14:00:00,Completed,Online,Courier,Scotland
ORD034585,CUST03162,2025-10-14 10:17:00,Completed,Online,Courier,Northern Ireland
ORD034586,CUST01458,2025-06-11 14:20:00,Completed,Marketplace,Click & Collect,London
ORD034587,CUST00993,2026-05-20 08:01:00,Completed,Online,Home Delivery,London
ORD034588,CUST03666,2026-06-03 08:06:00,Completed,Online,Courier,North West
ORD034589,CUST01852,2026-03-05 05:29:00,Completed,Marketplace,Courier,North East
ORD034590,CUST04343,2025-07-12 19:46:00,Completed,Online,Home Delivery,Northern Ireland
ORD034591,CUST00365,2025-04-22 06:09:00,Completed,Online,Courier,Yorkshire & Humber
ORD034592,CUST01943,2025-09-10 16:42:00,Completed,Online,Home Delivery,London
ORD034593,CUST03253,2026-02-20 08:59:00,Cancelled,Online,Click & Collect,Wales
ORD034594,CUST00084,2026-03-13 11:05:00,Cancelled,Online,Courier,West Midlands
ORD034595,CUST04738,2025-06-06 13:36:00,Cancelled,Marketplace,Click & Collect,Wales
ORD034596,CUST02315,2026-04-24 20:07:00,Completed,Online,Home Delivery,East of England
ORD034597,CUST01158,2026-06-26 13:54:00,Completed,Marketplace,Courier,Scotland
ORD034598,CUST04496,2025-08-03 06:42:00,Cancelled,Online,Home Delivery,Wales
ORD034599,CUST01637,2026-07-02 17:08:00,Completed,Trade Counter,Home Delivery,East of England
ORD034600,CUST02476,2026-01-03 03:41:00,Completed,Online,Home Delivery,Scotland
ORD034601,CUST02055,2025-02-05 23:11:00,Completed,Trade Counter,Home Delivery,North West
ORD034602,CUST03208,2026-06-29 09:41:00,Completed,Online,Home Delivery,East of England
ORD034603,CUST03201,2026-02-14 09:24:00,Completed,Marketplace,Home Delivery,London
ORD034604,CUST02163,2025-02-03 14:52:00,Completed,Online,Home Delivery,London
ORD034605,CUST02448,2025-10-13 01:08:00,Completed,Online,Home Delivery,East Midlands
ORD034606,CUST04959,2025-01-24 08:41:00,Pending,Online,Courier,Yorkshire & Humber
ORD034607,CUST04180,2025-07-27 14:38:00,Completed,Online,Click & Collect,Northern Ireland
ORD034608,CUST03223,2026-01-24 19:47:00,Cancelled,Online,Home Delivery,London
ORD034609,CUST03198,2026-05-22 02:40:00,Completed,Online,Courier,Wales
ORD034610,CUST01547,2025-03-27 16:14:00,Completed,Online,Home Delivery,South East
ORD034611,CUST02424,2025-09-05 14:47:00,Partially Fulfilled,Online,Click & Collect,East of England
ORD034612,CUST03458,2026-04-24 13:16:00,Completed,Online,Courier,East Midlands
ORD034613,CUST02232,2026-04-04 08:39:00,Completed,Online,Click & Collect,London
ORD034614,CUST01184,2026-03-11 15:44:00,Completed,Online,Click & Collect,North West
ORD034615,CUST02566,2026-05-18 19:32:00,Partially Fulfilled,Marketplace,Home Delivery,North West
ORD034616,CUST04096,2026-07-04 19:21:00,Completed,Online,Courier,North East
ORD034617,CUST00683,2026-07-13 14:46:00,Completed,Online,Courier,East of England
ORD034618,CUST03347,2026-02-11 12:32:00,Completed,Online,Home Delivery,West Midlands
ORD034619,CUST03115,2025-02-01 22:56:00,Completed,Trade Counter,Click & Collect,East Midlands
ORD034620,CUST01518,2026-03-21 10:54:00,Completed,Online,Click & Collect,South West
ORD034621,CUST04126,2025-05-18 23:37:00,Pending,Online,Click & Collect,London
ORD034622,CUST03959,2025-02-10 12:49:00,Completed,Online,Click & Collect,North West
ORD034623,CUST04966,2026-03-20 13:42:00,Completed,Online,Courier,South East
ORD034624,CUST00603,2025-06-02 01:39:00,Completed,Online,Home Delivery,Wales
ORD034625,CUST02035,2025-07-08 18:49:00,Partially Fulfilled,Trade Counter,Home Delivery,East Midlands
ORD034626,CUST02868,2025-02-17 03:21:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD034627,CUST02610,2025-01-29 23:50:00,Partially Fulfilled,Online,Courier,Wales
ORD034628,CUST00297,2025-10-16 17:14:00,Completed,Online,Courier,South East
ORD034629,CUST04319,2025-07-23 03:17:00,Completed,Online,Click & Collect,East of England
ORD034630,CUST01594,2025-03-07 07:20:00,Completed,Online,Home Delivery,Northern Ireland
ORD034631,CUST03144,2025-03-11 15:04:00,Completed,Online,Home Delivery,Wales
ORD034632,CUST04714,2026-03-14 14:23:00,Completed,Online,Courier,South East
ORD034633,CUST04608,2025-09-13 09:16:00,Cancelled,Online,Courier,North West
ORD034634,CUST01359,2025-06-15 19:47:00,Completed,Online,Home Delivery,South West
ORD034635,CUST00395,2026-01-04 16:57:00,Completed,Online,Home Delivery,South West
ORD034636,CUST03721,2025-04-19 19:08:00,Completed,Online,Home Delivery,London
ORD034637,CUST04405,2025-06-22 17:11:00,Completed,Online,Home Delivery,Northern Ireland
ORD034638,CUST03819,2026-06-13 15:28:00,Completed,Marketplace,Courier,Wales
ORD034639,CUST03064,2025-11-13 16:07:00,Completed,Online,Click & Collect,Northern Ireland
ORD034640,CUST00747,2026-05-07 05:04:00,Completed,Trade Counter,Courier,West Midlands
ORD034641,CUST00075,2025-09-03 21:05:00,Completed,Online,Click & Collect,North West
ORD034642,CUST00883,2026-04-01 00:05:00,Completed,Online,Home Delivery,South West
ORD034643,CUST02719,2025-03-01 19:47:00,Completed,Online,Courier,South West
ORD034644,CUST04413,2026-01-11 13:18:00,Completed,Online,Click & Collect,South East
ORD034645,CUST02058,2025-09-03 04:44:00,Cancelled,Online,Click & Collect,East of England
ORD034646,CUST01089,2025-06-19 18:53:00,Completed,Online,Click & Collect,London
ORD034647,CUST04493,2025-06-23 17:30:00,Completed,Online,Courier,North West
ORD034648,CUST01206,2025-12-21 13:12:00,Completed,Online,Click & Collect,South East
ORD034649,CUST03008,2026-01-25 07:59:00,Completed,Marketplace,Courier,London
ORD034650,CUST03165,2025-11-10 01:35:00,Completed,Online,Click & Collect,East of England
ORD034651,CUST01491,2025-10-28 17:25:00,Completed,Online,Home Delivery,Northern Ireland
ORD034652,CUST02257,2026-04-01 22:25:00,Completed,Online,Courier,Wales
ORD034653,CUST02766,2025-11-21 16:03:00,Pending,Online,Courier,Northern Ireland
ORD034654,CUST03794,2026-01-29 15:38:00,Completed,Online,Click & Collect,South East
ORD034655,CUST00502,2025-10-20 02:17:00,Completed,Online,Click & Collect,North East
ORD034656,CUST00100,2025-06-10 22:28:00,Completed,Online,Home Delivery,South West
ORD034657,CUST01208,2025-07-02 11:50:00,Completed,Trade Counter,Click & Collect,Yorkshire & Humber
ORD034658,CUST02307,2025-03-26 23:44:00,Completed,Marketplace,Home Delivery,Yorkshire & Humber
ORD034659,CUST01687,2025-04-04 11:27:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD034660,CUST00554,2025-11-18 03:07:00,Completed,Online,Home Delivery,South East
ORD034661,CUST03462,2025-08-20 20:24:00,Completed,Online,Click & Collect,Scotland
ORD034662,CUST04573,2025-09-13 22:53:00,Completed,Online,Courier,North West
ORD034663,CUST01933,2025-03-13 02:55:00,Completed,Marketplace,Courier,South East
ORD034664,CUST04948,2025-06-17 21:40:00,Cancelled,Online,Courier,Northern Ireland
ORD034665,CUST02669,2026-03-10 10:34:00,Completed,Marketplace,Home Delivery,London
ORD034666,CUST00162,2026-01-30 01:34:00,Pending,Marketplace,Courier,West Midlands
ORD034667,CUST02149,2026-03-17 16:56:00,Completed,Online,Click & Collect,North East
ORD034668,CUST01730,2025-02-07 17:08:00,Partially Fulfilled,Online,Courier,South East
ORD034669,CUST03989,2025-01-24 12:54:00,Completed,Online,Click & Collect,North East
ORD034670,CUST04928,2026-01-24 00:18:00,Completed,Marketplace,Home Delivery,London
ORD034671,CUST03778,2026-06-08 06:22:00,Completed,Online,Home Delivery,Northern Ireland
ORD034672,CUST04618,2025-12-24 07:41:00,Completed,Online,Courier,Scotland
ORD034673,CUST03849,2026-01-30 18:54:00,Completed,Online,Click & Collect,North East
ORD034674,CUST04310,2025-03-25 10:18:00,Completed,Marketplace,Click & Collect,Scotland
ORD034675,CUST01243,2026-05-22 00:03:00,Completed,Online,Courier,Scotland
ORD034676,CUST03245,2025-09-20 05:59:00,Partially Fulfilled,Marketplace,Click & Collect,Yorkshire & Humber
ORD034677,CUST00603,2025-06-20 16:35:00,Completed,Online,Click & Collect,Wales
ORD034678,CUST03734,2025-04-07 20:27:00,Completed,Online,Click & Collect,North East
ORD034679,CUST03172,2025-04-14 06:05:00,Completed,Online,Courier,London
ORD034680,CUST01414,2026-03-02 08:43:00,Completed,Online,Click & Collect,Scotland
ORD034681,CUST01339,2025-04-03 11:40:00,Cancelled,Online,Home Delivery,Scotland
ORD034682,CUST03253,2026-03-20 14:17:00,Completed,Online,Click & Collect,Wales
ORD034683,CUST03160,2025-10-04 00:49:00,Completed,Online,Courier,South West
ORD034684,CUST02522,2026-02-03 17:38:00,Completed,Marketplace,Click & Collect,South West
ORD034685,CUST00056,2026-01-30 17:13:00,Completed,Online,Click & Collect,East of England
ORD034686,CUST00355,2025-01-13 04:14:00,Completed,Online,Home Delivery,London
ORD034687,CUST02614,2025-03-14 23:24:00,Completed,Online,Home Delivery,Northern Ireland
ORD034688,CUST00367,2026-06-10 13:15:00,Completed,Online,Courier,London
ORD034689,CUST04548,2025-07-03 18:47:00,Completed,Online,Courier,East of England
ORD034690,CUST04825,2025-12-08 01:59:00,Completed,Marketplace,Courier,East Midlands
ORD034691,CUST02674,2025-04-20 15:25:00,Completed,Marketplace,Click & Collect,North East
ORD034692,CUST03069,2025-04-24 11:24:00,Completed,Marketplace,Home Delivery,East Midlands
ORD034693,CUST00015,2025-10-04 23:29:00,Cancelled,Online,Click & Collect,North East
ORD034694,CUST00694,2025-12-19 19:50:00,Pending,Online,Click & Collect,Scotland
ORD034695,CUST00577,2025-03-24 12:32:00,Completed,Online,Home Delivery,South West
ORD034696,CUST02966,2025-01-01 06:54:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD034697,CUST03379,2025-07-03 04:11:00,Completed,Trade Counter,Click & Collect,Scotland
ORD034698,CUST02454,2025-07-19 11:06:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD034699,CUST04363,2025-06-19 16:02:00,Completed,Online,Home Delivery,East of England
ORD034700,CUST04805,2025-02-03 06:47:00,Completed,Marketplace,Click & Collect,Northern Ireland
ORD034701,CUST04492,2025-12-31 00:28:00,Completed,Marketplace,Click & Collect,East of England
ORD034702,CUST02290,2025-11-02 10:27:00,Completed,Marketplace,Click & Collect,South East
ORD034703,CUST00736,2025-10-01 10:20:00,Completed,Marketplace,Click & Collect,London
ORD034704,CUST02102,2025-09-03 00:32:00,Completed,Marketplace,Click & Collect,East of England
ORD034705,CUST02885,2026-02-20 06:43:00,Completed,Marketplace,Home Delivery,West Midlands
ORD034706,CUST02703,2025-11-04 16:06:00,Completed,Online,Home Delivery,London
ORD034707,CUST00975,2025-04-23 14:54:00,Completed,Marketplace,Courier,South East
