return_id,order_id,product_id,return_date,quantity_returned,return_reason,refund_amount,return_status
RET005771,ORD000601,PROD00117,2025-12-17,2,Other,304.78,Approved
RET005772,ORD032427,PROD00311,2026-02-01,3,Other,104.13,Approved
RET005773,ORD034654,PROD00322,2025-09-10,2,Changed Mind,272.64,Approved
RET005774,ORD022040,PROD00336,2025-05-11,2,Late Delivery,280.16,Approved
RET005775,ORD000765,PROD00113,2025-06-18,9,Changed Mind,910.71,Approved
RET005776,ORD006136,PROD00459,2026-02-26,1,Wrong Item,41.0,Approved
RET005777,ORD043137,PROD00071,2026-05-27,4,Other,517.92,Approved
RET005778,ORD013311,PROD00153,2026-02-04,2,Wrong Item,216.08,Approved
RET005779,ORD026625,PROD00403,2025-02-11,8,Damaged,1269.52,Approved
RET005780,ORD049466,PROD00221,2026-04-07,2,Damaged,53.22,Approved
RET005781,ORD018747,PROD00468,2026-05-02,1,Not as Described,162.7,Approved
RET005782,ORD013886,PROD00144,2026-02-05,2,Quality Issue,224.1,Pending
RET005783,ORD036571,PROD00122,2026-01-20,1,Damaged,79.1,Pending
RET005784,ORD016882,PROD00193,2026-01-26,1,Quality Issue,70.94,Approved
RET005785,ORD029185,PROD00250,2026-07-12,1,Other,141.07,Approved
RET005786,ORD027507,PROD00498,2025-06-24,2,Other,376.0,Approved
RET005787,ORD010876,PROD00409,2025-07-03,2,Late Delivery,108.74,Approved
RET005788,ORD029439,PROD00217,2025-12-20,1,Damaged,127.42,Approved
RET005789,ORD013797,PROD00087,2025-04-08,1,Other,124.54,Approved
RET005790,ORD003534,PROD00377,2026-01-29,6,Wrong Item,265.8,Approved
RET005791,ORD036312,PROD00453,2025-03-08,6,Damaged,361.14,Approved
RET005792,ORD041033,PROD00180,2025-10-29,1,Quality Issue,83.61,Rejected
RET005793,ORD040547,PROD00199,2025-10-13,3,Not as Described,248.01,Approved
RET005794,ORD018886,PROD00331,2025-05-12,3,Changed Mind,458.37,Approved
RET005795,ORD049283,PROD00258,2025-06-05,9,Quality Issue,504.27,Approved
RET005796,ORD043396,PROD00222,2025-11-01,1,Late Delivery,54.5,Approved
RET005797,ORD049202,PROD00456,2025-08-27,6,Damaged,1021.62,Approved
RET005798,ORD045250,PROD00409,2025-02-14,4,Changed Mind,217.48,Approved
RET005799,ORD032068,PROD00378,2026-01-12,4,Damaged,339.92,Approved
RET005800,ORD001523,PROD00238,2026-07-21,3,Other,464.82,Approved
RET005801,ORD043571,PROD00064,2025-11-06,8,Changed Mind,883.44,Approved
RET005802,ORD022877,PROD00123,2026-05-03,7,Wrong Item,100.45,Approved
RET005803,ORD017846,PROD00287,2025-12-14,3,Changed Mind,528.48,Approved
RET005804,ORD015353,PROD00356,2026-03-08,7,Damaged,670.88,Approved
RET005805,ORD037190,PROD00390,2025-02-11,1,Changed Mind,139.09,Approved
RET005806,ORD001790,PROD00361,2025-06-28,2,Damaged,157.8,Approved
RET005807,ORD028611,PROD00210,2025-05-30,2,Quality Issue,35.4,Approved
RET005808,ORD002877,PROD00475,2025-08-16,3,Other,81.75,Approved
RET005809,ORD025550,PROD00413,2026-02-28,1,Damaged,47.58,Approved
RET005810,ORD049888,PROD00470,2025-06-19,2,Not as Described,266.16,Approved
RET005811,ORD017530,PROD00232,2025-08-11,2,Other,252.5,Rejected
RET005812,ORD022821,PROD00388,2026-03-23,5,Quality Issue,229.15,Approved
RET005813,ORD032825,PROD00157,2026-02-16,2,Quality Issue,37.84,Approved
RET005814,ORD027381,PROD00393,2025-10-30,4,Quality Issue,435.96,Approved
RET005815,ORD031359,PROD00284,2026-01-30,1,Late Delivery,67.8,Approved
RET005816,ORD006403,PROD00256,2025-04-29,1,Changed Mind,78.96,Approved
RET005817,ORD011041,PROD00101,2026-04-28,1,Quality Issue,174.58,Approved
RET005818,ORD015001,PROD00227,2025-02-22,1,Not as Described,35.09,Approved
RET005819,ORD023888,PROD00080,2025-11-22,3,Late Delivery,190.02,Approved
RET005820,ORD016298,PROD00170,2025-05-23,1,Changed Mind,205.51,Approved
RET005821,ORD046398,PROD00266,2025-07-13,1,Not as Described,197.62,Approved
RET005822,ORD009828,PROD00269,2026-02-25,5,Other,767.4,Approved
RET005823,ORD016510,PROD00311,2026-02-11,1,Damaged,34.71,Approved
RET005824,ORD026846,PROD00207,2025-11-18,4,Damaged,100.56,Approved
RET005825,ORD028051,PROD00425,2025-03-23,5,Changed Mind,944.6,Approved
RET005826,ORD005633,PROD00212,2026-04-18,5,Late Delivery,189.9,Approved
RET005827,ORD003249,PROD00380,2025-08-15,3,Wrong Item,171.78,Approved
RET005828,ORD005518,PROD00392,2025-03-30,1,Other,85.91,Approved
RET005829,ORD028415,PROD00011,2026-07-15,4,Other,586.76,Approved
RET005830,ORD020803,PROD00130,2025-05-08,10,Damaged,791.1,Approved
RET005831,ORD005809,PROD00478,2025-10-15,3,Late Delivery,144.33,Approved
RET005832,ORD021536,PROD00473,2025-09-07,6,Damaged,422.64,Approved
RET005833,ORD002953,PROD00226,2025-12-01,2,Changed Mind,291.66,Approved
RET005834,ORD045449,PROD00226,2026-06-10,2,Other,291.66,Approved
RET005835,ORD011670,PROD00399,2025-12-23,10,Quality Issue,1342.5,Approved
RET005836,ORD037000,PROD00179,2026-02-19,3,Quality Issue,504.48,Approved
RET005837,ORD004124,PROD00251,2025-09-28,5,Not as Described,714.25,Approved
RET005838,ORD031824,PROD00248,2026-01-07,3,Quality Issue,60.78,Approved
RET005839,ORD030115,PROD00411,2025-09-24,3,Not as Described,453.06,Approved
RET005840,ORD003238,PROD00292,2026-06-12,1,Changed Mind,32.94,Approved
RET005841,ORD013678,PROD00151,2025-07-18,3,Quality Issue,444.6,Approved
RET005842,ORD014035,PROD00098,2026-06-07,4,Damaged,337.56,Approved
RET005843,ORD040288,PROD00102,2025-05-01,8,Other,923.28,Approved
RET005844,ORD039310,PROD00375,2025-09-22,2,Quality Issue,269.92,Approved
RET005845,ORD045486,PROD00485,2025-07-16,4,Late Delivery,351.2,Approved
RET005846,ORD049911,PROD00341,2026-03-13,3,Quality Issue,341.58,Approved
RET005847,ORD026440,PROD00090,2026-04-08,2,Changed Mind,250.58,Approved
RET005848,ORD000638,PROD00059,2026-03-25,3,Not as Described,121.5,Approved
RET005849,ORD037105,PROD00118,2026-01-22,4,Quality Issue,268.72,Approved
RET005850,ORD000753,PROD00452,2025-11-12,2,Late Delivery,112.12,Approved
RET005851,ORD035944,PROD00173,2025-12-12,2,Late Delivery,86.48,Approved
RET005852,ORD025268,PROD00087,2025-10-09,3,Not as Described,373.62,Approved
RET005853,ORD029485,PROD00254,2025-11-25,7,Quality Issue,245.0,Approved
RET005854,ORD048999,PROD00356,2026-02-08,2,Other,191.68,Approved
RET005855,ORD031694,PROD00444,2025-02-08,2,Wrong Item,436.74,Rejected
RET005856,ORD020766,PROD00054,2025-02-02,3,Wrong Item,677.61,Approved
RET005857,ORD021443,PROD00303,2025-05-17,4,Quality Issue,779.2,Pending
RET005858,ORD022306,PROD00405,2025-10-30,4,Other,312.16,Pending
RET005859,ORD034854,PROD00219,2025-06-27,7,Other,428.26,Approved
RET005860,ORD044494,PROD00156,2025-03-26,7,Wrong Item,1233.33,Approved
RET005861,ORD032995,PROD00151,2025-02-15,4,Wrong Item,592.8,Approved
RET005862,ORD013897,PROD00488,2026-05-20,2,Not as Described,325.24,Approved
RET005863,ORD036084,PROD00292,2025-07-15,1,Late Delivery,32.94,Approved
RET005864,ORD002469,PROD00029,2025-06-26,7,Wrong Item,551.32,Approved
RET005865,ORD037830,PROD00099,2025-09-18,3,Changed Mind,55.95,Approved
RET005866,ORD043084,PROD00486,2025-11-21,6,Late Delivery,760.14,Approved
RET005867,ORD029646,PROD00220,2026-03-27,1,Not as Described,70.98,Approved
RET005868,ORD029759,PROD00199,2025-10-29,4,Changed Mind,330.68,Approved
RET005869,ORD031149,PROD00383,2025-02-16,4,Quality Issue,89.4,Approved
RET005870,ORD006683,PROD00389,2025-03-27,1,Changed Mind,26.16,Approved
RET005871,ORD001099,PROD00041,2026-03-15,1,Late Delivery,18.82,Approved
RET005872,ORD035507,PROD00329,2025-04-22,1,Damaged,14.81,Approved
RET005873,ORD034238,PROD00465,2026-04-19,4,Other,583.96,Rejected
RET005874,ORD032211,PROD00338,2026-06-25,5,Damaged,1028.8,Approved
RET005875,ORD010751,PROD00083,2026-04-14,1,Changed Mind,184.07,Approved
RET005876,ORD006561,PROD00290,2025-08-20,1,Damaged,171.28,Approved
RET005877,ORD018263,PROD00080,2025-09-05,6,Quality Issue,380.04,Approved
RET005878,ORD005257,PROD00247,2026-03-28,4,Damaged,519.2,Approved
RET005879,ORD013280,PROD00366,2026-07-16,9,Late Delivery,772.65,Approved
RET005880,ORD040407,PROD00082,2026-05-31,2,Quality Issue,277.26,Pending
RET005881,ORD038982,PROD00363,2026-06-11,3,Changed Mind,82.74,Approved
RET005882,ORD031464,PROD00206,2026-07-24,1,Changed Mind,36.54,Approved
RET005883,ORD007879,PROD00302,2026-03-11,1,Quality Issue,140.98,Approved
RET005884,ORD040521,PROD00085,2025-02-18,2,Changed Mind,283.22,Approved
RET005885,ORD014635,PROD00006,2026-02-13,4,Other,405.44,Approved
RET005886,ORD013203,PROD00210,2026-05-17,1,Not as Described,17.7,Approved
RET005887,ORD032193,PROD00268,2026-07-15,2,Quality Issue,323.14,Approved
RET005888,ORD023147,PROD00423,2026-04-04,2,Wrong Item,115.9,Approved
RET005889,ORD044697,PROD00258,2026-04-19,3,Not as Described,168.09,Approved
RET005890,ORD009491,PROD00404,2026-02-11,1,Quality Issue,157.23,Approved
RET005891,ORD048767,PROD00004,2026-07-18,2,Quality Issue,198.3,Approved
RET005892,ORD042619,PROD00431,2026-01-26,1,Wrong Item,67.13,Approved
RET005893,ORD009356,PROD00221,2026-01-02,8,Changed Mind,212.88,Approved
RET005894,ORD035797,PROD00138,2026-01-25,2,Changed Mind,319.22,Approved
RET005895,ORD028986,PROD00406,2025-05-28,1,Damaged,59.19,Approved
RET005896,ORD039997,PROD00089,2026-02-15,7,Damaged,697.9,Approved
RET005897,ORD027946,PROD00062,2025-05-25,2,Wrong Item,7.84,Approved
RET005898,ORD007130,PROD00167,2025-02-08,8,Not as Described,1453.6,Approved
RET005899,ORD010128,PROD00235,2026-01-13,1,Changed Mind,99.76,Approved
RET005900,ORD009357,PROD00436,2025-02-10,5,Changed Mind,196.95,Approved
RET005901,ORD035244,PROD00402,2025-09-09,3,Damaged,145.8,Approved
RET005902,ORD008658,PROD00300,2026-04-16,2,Not as Described,271.22,Approved
RET005903,ORD015016,PROD00043,2026-01-22,1,Quality Issue,80.75,Approved
RET005904,ORD019476,PROD00100,2025-04-13,1,Changed Mind,149.79,Approved
RET005905,ORD033984,PROD00341,2025-12-08,1,Wrong Item,113.86,Approved
RET005906,ORD000637,PROD00005,2025-07-03,3,Changed Mind,233.37,Approved
RET005907,ORD008560,PROD00205,2026-07-17,9,Changed Mind,1455.75,Approved
RET005908,ORD010962,PROD00245,2025-12-31,2,Quality Issue,226.54,Approved
RET005909,ORD047026,PROD00477,2025-12-10,2,Damaged,349.92,Approved
RET005910,ORD017401,PROD00189,2025-02-09,6,Wrong Item,77.1,Approved
RET005911,ORD025451,PROD00318,2025-11-04,1,Damaged,143.79,Approved
RET005912,ORD046374,PROD00017,2025-03-19,1,Late Delivery,9.0,Approved
RET005913,ORD028625,PROD00172,2025-12-28,10,Damaged,405.5,Approved
RET005914,ORD014543,PROD00405,2025-03-27,1,Damaged,78.04,Pending
RET005915,ORD016124,PROD00290,2026-06-14,3,Changed Mind,513.84,Approved
RET005916,ORD038395,PROD00395,2025-04-15,3,Quality Issue,244.65,Approved
RET005917,ORD034128,PROD00291,2025-12-12,5,Quality Issue,805.85,Approved
RET005918,ORD006673,PROD00457,2025-02-06,8,Quality Issue,1449.36,Approved
RET005919,ORD045339,PROD00286,2025-04-15,6,Late Delivery,742.74,Approved
RET005920,ORD035170,PROD00090,2025-08-24,2,Wrong Item,250.58,Approved
RET005921,ORD024065,PROD00455,2025-11-11,1,Not as Described,128.63,Approved
RET005922,ORD035163,PROD00487,2025-08-06,2,Changed Mind,97.46,Approved
RET005923,ORD038132,PROD00488,2026-05-23,7,Changed Mind,1138.34,Approved
RET005924,ORD015009,PROD00416,2025-11-27,2,Changed Mind,238.44,Approved
RET005925,ORD039186,PROD00500,2025-06-25,2,Changed Mind,18.32,Approved
RET005926,ORD034177,PROD00234,2025-06-21,1,Late Delivery,115.94,Approved
RET005927,ORD042842,PROD00438,2025-04-05,8,Changed Mind,301.6,Approved
RET005928,ORD046033,PROD00340,2026-05-26,1,Changed Mind,101.64,Approved
RET005929,ORD034705,PROD00185,2025-07-28,8,Not as Described,340.56,Approved
RET005930,ORD012483,PROD00405,2026-03-11,3,Quality Issue,234.12,Approved
RET005931,ORD020094,PROD00086,2025-12-07,1,Damaged,142.35,Approved
RET005932,ORD022383,PROD00442,2025-05-12,4,Wrong Item,509.68,Approved
RET005933,ORD033407,PROD00438,2026-02-10,7,Late Delivery,263.9,Approved
RET005934,ORD039346,PROD00200,2025-07-13,3,Wrong Item,244.17,Approved
RET005935,ORD035836,PROD00361,2026-04-08,3,Not as Described,236.7,Approved
RET005936,ORD027535,PROD00039,2025-05-24,5,Quality Issue,637.6,Rejected
RET005937,ORD032994,PROD00044,2026-02-12,1,Other,117.86,Approved
RET005938,ORD019346,PROD00314,2026-03-15,1,Changed Mind,54.47,Approved
RET005939,ORD040512,PROD00101,2026-02-01,3,Other,523.74,Approved
RET005940,ORD049489,PROD00120,2025-11-16,7,Damaged,1310.82,Rejected
RET005941,ORD020678,PROD00082,2025-09-04,2,Late Delivery,277.26,Approved
RET005942,ORD022273,PROD00379,2026-01-19,6,Other,594.54,Approved
RET005943,ORD020521,PROD00118,2025-10-17,1,Late Delivery,67.18,Pending
RET005944,ORD028583,PROD00053,2025-10-03,1,Other,11.49,Rejected
RET005945,ORD031080,PROD00245,2025-02-08,1,Quality Issue,113.27,Approved
RET005946,ORD032855,PROD00313,2025-10-27,4,Quality Issue,303.88,Approved
RET005947,ORD028356,PROD00217,2025-12-15,2,Other,254.84,Approved
RET005948,ORD015910,PROD00035,2025-08-11,3,Quality Issue,154.53,Approved
RET005949,ORD013907,PROD00352,2026-03-25,3,Other,237.93,Approved
RET005950,ORD018686,PROD00451,2025-10-03,2,Not as Described,220.2,Approved
RET005951,ORD030756,PROD00010,2025-07-11,5,Changed Mind,213.05,Rejected
RET005952,ORD020819,PROD00321,2025-08-26,2,Other,137.42,Approved
RET005953,ORD009325,PROD00051,2025-06-07,9,Other,509.13,Approved
RET005954,ORD005355,PROD00183,2025-03-13,4,Quality Issue,457.56,Approved
RET005955,ORD024939,PROD00263,2026-03-21,4,Damaged,148.2,Approved
RET005956,ORD018741,PROD00349,2026-06-09,1,Late Delivery,211.86,Pending
RET005957,ORD015899,PROD00296,2025-11-09,2,Changed Mind,19.14,Approved
RET005958,ORD024933,PROD00191,2025-09-18,1,Changed Mind,66.42,Approved
RET005959,ORD026769,PROD00430,2025-11-01,1,Damaged,115.21,Pending
RET005960,ORD023644,PROD00453,2025-10-23,1,Quality Issue,60.19,Approved
RET005961,ORD025851,PROD00484,2025-08-27,1,Changed Mind,6.36,Approved
RET005962,ORD022641,PROD00379,2026-06-15,6,Changed Mind,594.54,Approved
RET005963,ORD009602,PROD00338,2025-10-02,1,Quality Issue,205.76,Approved
RET005964,ORD005803,PROD00163,2026-07-25,2,Damaged,256.14,Approved
RET005965,ORD010907,PROD00471,2025-10-02,1,Changed Mind,25.55,Rejected
RET005966,ORD009397,PROD00462,2025-10-11,6,Other,1025.1,Approved
RET005967,ORD041717,PROD00351,2026-04-27,2,Late Delivery,360.14,Approved
RET005968,ORD018920,PROD00222,2025-07-24,2,Not as Described,109.0,Approved
RET005969,ORD012207,PROD00115,2025-04-03,8,Changed Mind,1460.16,Approved
RET005970,ORD049603,PROD00399,2025-06-24,2,Wrong Item,268.5,Rejected
RET005971,ORD022668,PROD00267,2025-03-04,2,Damaged,359.3,Approved
RET005972,ORD034995,PROD00269,2025-03-24,1,Quality Issue,153.48,Approved
RET005973,ORD022988,PROD00457,2025-04-18,2,Quality Issue,362.34,Approved
RET005974,ORD006674,PROD00011,2025-07-25,1,Other,146.69,Approved
RET005975,ORD038186,PROD00085,2025-05-24,7,Other,991.27,Approved
RET005976,ORD010132,PROD00369,2025-05-31,1,Damaged,114.06,Approved
RET005977,ORD019166,PROD00369,2025-07-16,1,Wrong Item,114.06,Pending
RET005978,ORD034339,PROD00391,2026-01-22,2,Changed Mind,419.36,Approved
RET005979,ORD000782,PROD00131,2025-03-23,4,Quality Issue,135.68,Approved
RET005980,ORD018875,PROD00109,2025-11-06,4,Quality Issue,436.56,Approved
RET005981,ORD035582,PROD00346,2025-08-25,8,Quality Issue,1665.2,Approved
RET005982,ORD001196,PROD00259,2026-05-21,7,Quality Issue,1199.24,Approved
RET005983,ORD010067,PROD00411,2025-05-08,2,Changed Mind,302.04,Approved
RET005984,ORD026607,PROD00086,2025-03-29,1,Quality Issue,142.35,Approved
RET005985,ORD044495,PROD00261,2025-09-05,1,Damaged,140.75,Approved
RET005986,ORD017499,PROD00347,2026-01-12,3,Other,244.53,Approved
RET005987,ORD046039,PROD00193,2025-07-11,9,Other,638.46,Approved
RET005988,ORD018157,PROD00217,2026-05-24,2,Other,254.84,Approved
RET005989,ORD011964,PROD00280,2025-04-26,1,Quality Issue,130.13,Approved
RET005990,ORD029520,PROD00038,2025-12-23,1,Quality Issue,46.82,Approved
RET005991,ORD045659,PROD00144,2025-06-22,2,Other,224.1,Approved
RET005992,ORD027660,PROD00229,2025-08-05,1,Late Delivery,127.35,Approved
RET005993,ORD001660,PROD00214,2025-02-16,2,Changed Mind,203.82,Rejected
RET005994,ORD038245,PROD00474,2025-06-05,2,Damaged,120.22,Approved
RET005995,ORD036693,PROD00054,2026-07-06,9,Other,2032.83,Approved
RET005996,ORD042514,PROD00172,2025-07-26,6,Quality Issue,243.3,Approved
RET005997,ORD022697,PROD00353,2026-07-22,2,Damaged,295.98,Approved
RET005998,ORD029149,PROD00411,2025-07-10,5,Quality Issue,755.1,Pending
RET005999,ORD035130,PROD00359,2025-06-01,6,Wrong Item,1369.86,Pending
RET006000,ORD016935,PROD00222,2025-11-24,6,Changed Mind,327.0,Approved
RET006001,ORD028445,PROD00258,2025-07-17,1,Wrong Item,56.03,Approved
RET006002,ORD009282,PROD00067,2026-04-08,5,Late Delivery,739.5,Pending
RET006003,ORD020007,PROD00075,2025-12-27,5,Late Delivery,195.2,Approved
RET006004,ORD013430,PROD00457,2025-04-13,7,Damaged,1268.19,Approved
RET006005,ORD029757,PROD00271,2025-02-12,6,Not as Described,1116.72,Approved
RET006006,ORD035629,PROD00240,2025-06-20,1,Damaged,16.52,Rejected
RET006007,ORD024115,PROD00146,2026-03-19,8,Not as Described,1864.88,Approved
RET006008,ORD034542,PROD00281,2025-08-16,1,Quality Issue,21.47,Approved
RET006009,ORD037567,PROD00490,2025-10-12,5,Changed Mind,763.3,Approved
RET006010,ORD039077,PROD00399,2025-08-04,1,Damaged,134.25,Approved
RET006011,ORD010085,PROD00327,2025-05-17,3,Late Delivery,508.17,Approved
RET006012,ORD024750,PROD00323,2025-12-19,4,Wrong Item,116.68,Approved
RET006013,ORD026700,PROD00040,2026-01-13,3,Not as Described,461.85,Approved
RET006014,ORD010159,PROD00089,2025-08-02,1,Quality Issue,99.7,Approved
RET006015,ORD022736,PROD00408,2026-01-06,2,Other,41.8,Approved
RET006016,ORD033623,PROD00295,2025-03-10,2,Not as Described,258.42,Pending
RET006017,ORD001245,PROD00089,2026-03-14,2,Damaged,199.4,Pending
RET006018,ORD003676,PROD00468,2025-02-20,4,Damaged,650.8,Approved
RET006019,ORD002268,PROD00090,2025-09-02,2,Quality Issue,250.58,Approved
RET006020,ORD037308,PROD00369,2025-12-01,5,Quality Issue,570.3,Approved
RET006021,ORD047873,PROD00080,2025-12-13,4,Not as Described,253.36,Rejected
RET006022,ORD044564,PROD00348,2025-04-07,3,Wrong Item,293.64,Approved
RET006023,ORD036657,PROD00337,2026-03-07,2,Wrong Item,309.2,Pending
RET006024,ORD005647,PROD00012,2026-02-21,1,Damaged,102.92,Approved
RET006025,ORD048274,PROD00410,2026-06-07,5,Wrong Item,717.05,Approved
RET006026,ORD012703,PROD00260,2025-06-10,3,Wrong Item,693.18,Approved
RET006027,ORD018324,PROD00220,2026-07-06,1,Late Delivery,70.98,Approved
RET006028,ORD020892,PROD00311,2025-11-23,6,Not as Described,208.26,Approved
RET006029,ORD041142,PROD00427,2025-05-21,2,Not as Described,370.84,Approved
RET006030,ORD049056,PROD00287,2025-05-13,5,Other,880.8,Approved
RET006031,ORD044203,PROD00116,2025-06-20,1,Other,31.9,Approved
RET006032,ORD011507,PROD00175,2025-02-25,4,Not as Described,122.52,Approved
RET006033,ORD004756,PROD00173,2025-03-10,3,Damaged,129.72,Approved
RET006034,ORD022819,PROD00397,2025-09-05,1,Not as Described,80.19,Approved
RET006035,ORD022828,PROD00365,2025-10-27,4,Late Delivery,160.64,Approved
RET006036,ORD032060,PROD00367,2026-01-03,2,Wrong Item,316.1,Approved
RET006037,ORD006692,PROD00453,2025-09-14,9,Changed Mind,541.71,Approved
RET006038,ORD041900,PROD00232,2026-06-10,3,Not as Described,378.75,Approved
RET006039,ORD026167,PROD00437,2025-03-27,4,Late Delivery,366.84,Pending
RET006040,ORD040428,PROD00458,2025-11-03,3,Quality Issue,527.91,Approved
RET006041,ORD015708,PROD00254,2025-09-22,3,Quality Issue,105.0,Approved
RET006042,ORD014661,PROD00225,2026-02-26,3,Damaged,323.22,Approved
RET006043,ORD007664,PROD00227,2026-05-04,1,Not as Described,35.09,Approved
RET006044,ORD036815,PROD00477,2025-11-18,4,Wrong Item,699.84,Pending
RET006045,ORD014587,PROD00373,2025-06-06,6,Damaged,399.6,Approved
RET006046,ORD033421,PROD00167,2025-04-17,2,Changed Mind,363.4,Approved
RET006047,ORD008578,PROD00490,2025-10-07,9,Late Delivery,1373.94,Approved
RET006048,ORD003809,PROD00098,2026-06-26,2,Late Delivery,168.78,Approved
RET006049,ORD004513,PROD00029,2025-12-06,1,Quality Issue,78.76,Approved
RET006050,ORD025678,PROD00498,2026-06-19,2,Quality Issue,376.0,Rejected
RET006051,ORD019242,PROD00304,2025-06-03,2,Late Delivery,13.2,Approved
RET006052,ORD006159,PROD00259,2025-10-21,7,Quality Issue,1199.24,Approved
RET006053,ORD042382,PROD00361,2025-12-11,4,Wrong Item,315.6,Approved
RET006054,ORD014345,PROD00466,2026-02-03,2,Quality Issue,110.92,Approved
RET006055,ORD041413,PROD00095,2025-06-07,5,Wrong Item,766.8,Approved
RET006056,ORD047895,PROD00111,2026-06-18,6,Changed Mind,794.82,Approved
RET006057,ORD022707,PROD00492,2025-06-02,1,Other,43.38,Approved
RET006058,ORD009125,PROD00177,2026-07-05,1,Not as Described,167.83,Approved
RET006059,ORD030511,PROD00170,2025-12-19,1,Wrong Item,205.51,Approved
RET006060,ORD012172,PROD00354,2026-06-24,6,Wrong Item,671.94,Approved
RET006061,ORD047304,PROD00183,2025-02-21,1,Other,114.39,Pending
RET006062,ORD009482,PROD00423,2025-10-15,1,Damaged,57.95,Approved
